Frame #,Arm Pink X,Arm Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Shoulder Orange X,Shoulder Orange Y,Leg Orange X,Leg Orange Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Back Pink X meters,Neck Green X meters,Shoulder Orange X meters,Leg Orange X meters,Arm Pink Y meters,Back Pink Y meters,Neck Green Y meters,Shoulder Orange Y meters,Leg Orange Y meters,angular velocity
4168.0,357.7288818,1018.608887,534.6984253,1025.653931,535.5,876.5,381.0104065,886.694458,423.0,1400.0,1660006584450000.0,-2.239326432662172,69.45,0.4556474929969482,0.6810576651554027,0.6820786492612064,0.4853017057329284,0.5387848153828018,-1.2974255345852863,-1.3063989689373048,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,0.0
4169.0,357.6450195,1018.35498,534.7232666,1025.833374,535.5,876.5,381.0104065,886.694458,423.0,1400.0,1660006584466666.8,-2.2363934760699142,69.46666675,0.455540675659305,0.6810893060897628,0.6820786492612064,0.4853017057329284,0.5387848153828018,-1.2971021274076993,-1.3066275296078171,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,0.002932956592257785
4170.0,357.6450195,1018.35498,534.5917358,1025.767822,535.2988281,876.5,381.0104065,886.694458,423.0,1400.0,1660006584483333.2,-2.1618200200288227,69.48333325,0.455540675659305,0.6809217722888288,0.6818224119916989,0.4853017057329284,0.5387848153828018,-1.2971021274076993,-1.3065440345198314,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,0.07457345604109156
4171.0,357.6378479,1018.168701,534.8591309,1025.859131,535.2988281,876.5,381.0104065,886.694458,423.0,1400.0,1660006584500000.0,-2.1571019358931305,69.5,0.4555315410276691,0.6812623595691779,0.6818224119916989,0.4853017057329284,0.5387848153828018,-1.296864859566979,-1.306660336890299,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,0.004718084135692191
4172.0,357.6378479,1018.168701,534.8591309,1025.859131,535.5,876.5,381.0104065,886.694458,423.0,1400.0,1660006584516666.8,-2.234272633027572,69.51666675,0.4555315410276691,0.6812623595691779,0.6820786492612064,0.4853017057329284,0.5387848153828018,-1.296864859566979,-1.306660336890299,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,-0.07717069713444147
4173.0,357.5,1018.0,534.8591309,1025.859131,535.7011719,876.5,381.0104065,886.694458,423.0,1400.0,1660006584533333.2,-2.3114424382040077,69.53333325,0.455355960991375,0.6812623595691779,0.6823348865307141,0.4853017057329284,0.5387848153828018,-1.2966499812285868,-1.306660336890299,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,-0.07716980517643579
4174.0,357.3621521,1017.831299,534.9298096,1025.898193,535.5,876.5,381.0104065,886.694458,423.0,1400.0,1660006584550000.0,-2.232796366874952,69.55,0.4551803809550809,0.6813523846527028,0.6820786492612064,0.4853017057329284,0.5387848153828018,-1.2964351028901944,-1.3067100910568674,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,0.07864607132905554
4175.0,357.3621521,1017.831299,534.9298096,1025.898193,535.7011719,876.5,381.0104065,886.694458,423.0,1400.0,1660006584566666.5,-2.3099463410618566,69.5666665,0.4551803809550809,0.6813523846527028,0.6823348865307141,0.4853017057329284,0.5387848153828018,-1.2964351028901944,-1.3067100910568674,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,-0.07714997418690439
4176.0,357.3534241,1017.730896,534.9298096,1025.898193,535.7011719,876.5,381.0104065,886.694458,423.0,1400.0,1660006584583333.2,-2.3099463410618566,69.58333325,0.4551692639010178,0.6813523846527028,0.6823348865307141,0.4853017057329284,0.5387848153828018,-1.2963072172830576,-1.3067100910568674,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,0.0
4177.0,357.4186096,1017.62793,534.9298096,1025.898193,536.1375732,876.6772461,381.0104065,886.694458,423.0,1400.0,1660006584600000.0,-2.4778535172375458,69.6,0.4552522921695359,0.6813523846527028,0.6828907408897054,0.4853017057329284,0.5387848153828018,-1.2961760671239544,-1.3067100910568674,-1.1166439437122733,-1.129403096582703,-1.7832121549312587,-0.16790717617568918
4178.0,357.4186096,1017.62793,534.9298096,1025.898193,536.0302734,876.5908813,381.0104065,886.694458,423.0,1400.0,1660006584616666.5,-2.436412101877472,69.6166665,0.4552522921695359,0.6813523846527028,0.6827540706700042,0.4853017057329284,0.5387848153828018,-1.2961760671239544,-1.3067100910568674,-1.116533938882903,-1.129403096582703,-1.7832121549312587,0.04144141536007373
4179.0,357.4047546,1017.535706,534.9298096,1025.898193,536.2988281,876.5,381.0104065,886.694458,423.0,1400.0,1660006584633333.5,-2.5391417180131466,69.6333335,0.4552346447378169,0.6813523846527028,0.6830961349595069,0.4853017057329284,0.5387848153828018,-1.296058599296971,-1.3067100910568674,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,-0.10272961613567455
4180.0,357.5,1017.0,534.9298096,1025.898193,536.1375732,876.3227539,381.0104065,886.694458,423.0,1400.0,1660006584650000.0,-2.476754529636804,69.65,0.455355960991375,0.6813523846527028,0.6828907408897054,0.4853017057329284,0.5387848153828018,-1.2953762582607786,-1.3067100910568674,-1.1161924188552244,-1.129403096582703,-1.7832121549312587,0.06238718837634272
4181.0,357.5857239,1016.776184,534.9298096,1025.898193,536.2988281,876.5,381.0104065,886.694458,423.0,1400.0,1660006584666666.8,-2.5391417180131466,69.66666675,0.4554651494916951,0.6813523846527028,0.6830961349595069,0.4853017057329284,0.5387848153828018,-1.2950911786810158,-1.3067100910568674,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,-0.06238718837634272
4182.0,357.3333435,1016.333313,534.8449097,1025.689819,536.2988281,876.5,381.0104065,886.694458,423.0,1400.0,1660006584683333.5,-2.5436875012380584,69.6833335,0.4551436867795905,0.6812442457001082,0.6830961349595069,0.4853017057329284,0.5387848153828018,-1.2945270837165397,-1.3064446803071732,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,-0.004545783224911837
4183.0,357.402771,1016.125,534.9134521,1025.605713,536.5,876.5,381.0104065,886.694458,423.0,1400.0,1660006584700000.0,-2.621497108611824,69.7,0.4552321181809379,0.6813315497292569,0.6833523722290145,0.4853017057329284,0.5387848153828018,-1.2942617506639469,-1.3063375525632428,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,-0.07780960737376574
4184.0,357.0035706,1015.874573,534.9134521,1025.605713,536.5,876.5,381.0104065,886.694458,423.0,1400.0,1660006584716666.8,-2.621497108611824,69.71666675,0.4547236474626998,0.6813315497292569,0.6833523722290145,0.4853017057329284,0.5387848153828018,-1.2939427760422877,-1.3063375525632428,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,0.0
4185.0,356.908783,1015.670166,534.9134521,1025.605713,536.5,876.5,381.0104065,886.694458,423.0,1400.0,1660006584733333.2,-2.621497108611824,69.73333325,0.4546029143195165,0.6813315497292569,0.6833523722290145,0.4853017057329284,0.5387848153828018,-1.293682418151607,-1.3063375525632428,-1.1164181812837488,-1.129403096582703,-1.7832121549312587,0.0
4186.0,356.5,1015.0,534.8200073,1025.5,536.5,876.5,381.7232666,882.9434204,422.0,1401.0,1660006584750000.0,-2.624514008162984,69.75,0.4540822380235669,0.6812125269412748,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.2928288123251626,-1.306202903487147,-1.1164181812837488,-1.1246253138384716,-1.7844858778990669,-0.003016899551159913
4187.0,356.5,1014.5,534.9134521,1025.394287,536.5,876.5,381.7232666,882.9434204,422.0,1401.0,1660006584766666.8,-2.625124407525855,69.76666675,0.4540822380235669,0.6813315497292569,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.2921919508412585,-1.3060682544110511,-1.1164181812837488,-1.1246253138384716,-1.7844858778990669,-0.0006103993628707727
4188.0,356.4189148,1014.027039,534.9134521,1025.394287,536.7106934,876.1635132,381.7232666,882.9434204,422.0,1401.0,1660006584783333.2,-2.7046313426329225,69.78333325,0.4539789579419776,0.6813315497292569,0.6836207372517601,0.4862096920151324,0.5375110924149937,-1.2915895295526811,-1.3060682544110511,-1.1159895903182246,-1.1246253138384716,-1.7844858778990669,-0.07950693510706763
4189.0,356.3621521,1013.831299,534.9134521,1025.394287,536.7106934,876.1635132,381.7232666,882.9434204,422.0,1401.0,1660006584800000.0,-2.7046313426329225,69.8,0.4539066579872728,0.6813315497292569,0.6836207372517601,0.4862096920151324,0.5375110924149937,-1.2913402110189622,-1.3060682544110511,-1.1159895903182246,-1.1246253138384716,-1.7844858778990669,0.0
4190.0,355.8591003,1013.859131,534.9134521,1025.394287,536.3928833,875.7261963,381.7232666,882.9434204,422.0,1401.0,1660006584816666.5,-2.580966312685882,69.8166665,0.4532659093556157,0.6813315497292569,0.6832159352279887,0.4862096920151324,0.5375110924149937,-1.2913756612766023,-1.3060682544110511,-1.115432569738484,-1.1246253138384716,-1.7844858778990669,0.12366502994704032
4191.0,356.0687256,1013.415833,534.9134521,1025.394287,536.5,875.5,381.7232666,882.9434204,422.0,1401.0,1660006584833333.2,-2.621051882826208,69.83333325,0.4535329139148593,0.6813315497292569,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.290811022432419,-1.3060682544110511,-1.115144458315941,-1.1246253138384716,-1.7844858778990669,-0.04008557014032599
4192.0,355.6378479,1013.168701,534.9134521,1025.394287,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584850000.0,-2.6170333306341,69.85,0.452984095092053,0.6813315497292569,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.290496244727939,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.004018552192108338
4193.0,355.5,1013.0,534.9134521,1025.394287,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584866666.5,-2.6170333306341,69.8666665,0.4528085150557589,0.6813315497292569,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.2902813663895465,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.0
4194.0,355.5857239,1012.776184,534.9134521,1025.394287,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584883333.5,-2.6170333306341,69.8833335,0.452917703556079,0.6813315497292569,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.2899962868097834,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.0
4195.0,355.3333435,1012.333313,535.0,1025.5,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584900000.0,-2.6145531409840763,69.9,0.4525962408439744,0.6814417877773025,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.289432191845307,-1.306202903487147,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.002480189650023501
4196.0,355.3059387,1012.123291,535.0,1025.5,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584916666.8,-2.6145531409840763,69.91666675,0.4525613347207862,0.6814417877773025,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.2891646820001623,-1.306202903487147,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.0
4197.0,355.0909119,1011.900452,535.0,1025.280029,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584933333.5,-2.618306719499866,69.9333335,0.4522874501469319,0.6814417877773025,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.288880846847739,-1.3059227213721951,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,-0.003753578515789613
4198.0,355.2698364,1011.722229,534.9134521,1025.394287,536.7011719,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584950000.0,-2.693410366492431,69.95,0.4525153503920855,0.6813315497292569,0.6836086094985221,0.4862096920151324,0.5375110924149937,-1.288653840119247,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,-0.07510364699256522
4199.0,355.2698364,1011.722229,534.9134521,1025.394287,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584966666.8,-2.6170333306341,69.96666675,0.4525153503920855,0.6813315497292569,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.288653840119247,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.07637703585833133
4200.0,354.5,1011.5,534.9134521,1025.394287,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006584983333.2,-2.6170333306341,69.98333325,0.4515347920879509,0.6813315497292569,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.2883707819378345,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.0
4201.0,354.5,1011.5,534.9134521,1025.394287,536.7761841,874.5856934,381.7232666,882.9434204,422.0,1401.0,1660006585000000.0,-2.722290779229236,70.0,0.4515347920879509,0.6813315497292569,0.6837041542605279,0.4862096920151324,0.5375110924149937,-1.2883707819378345,-1.3060682544110511,-1.1139798849999023,-1.1246253138384716,-1.7844858778990669,-0.10525744859513608
4202.0,354.5,1011.0,534.9134521,1025.394287,536.7761841,874.5856934,381.7232666,882.9434204,422.0,1401.0,1660006585016666.8,-2.722290779229236,70.01666675,0.4515347920879509,0.6813315497292569,0.6837041542605279,0.4862096920151324,0.5375110924149937,-1.2877339204539304,-1.3060682544110511,-1.1139798849999023,-1.1246253138384716,-1.7844858778990669,0.0
4203.0,354.8101807,1010.5,534.9134521,1025.394287,536.8101807,874.5,381.7232666,882.9434204,422.0,1401.0,1660006585033333.2,-2.734795717901231,70.03333325,0.4519298763697116,0.6813315497292569,0.6837474565107754,0.4862096920151324,0.5375110924149937,-1.2870970589700264,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,-0.012504938671995092
4204.0,354.3333435,1010.333313,534.7710571,1025.296265,536.8101807,874.5,381.7232666,882.9434204,422.0,1401.0,1660006585050000.0,-2.737656843150492,70.05,0.4513225178761664,0.6811501779472559,0.6837474565107754,0.4862096920151324,0.5375110924149937,-1.2868847459096913,-1.305943401538301,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,-0.002861125249260965
4205.0,354.5,1010.0,534.7710571,1025.296265,536.8101807,874.5,381.7232666,882.9434204,422.0,1401.0,1660006585066666.5,-2.737656843150492,70.0666665,0.4515347920879509,0.6811501779472559,0.6837474565107754,0.4862096920151324,0.5375110924149937,-1.2864601974861225,-1.305943401538301,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.0
4206.0,354.3621521,1009.831299,534.0,1025.5,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006585083333.2,-2.622270013198122,70.08333325,0.4513592120516568,0.6801680648094944,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.28624531914773,-1.306202903487147,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.11538682995236993
4207.0,354.4186096,1009.62793,534.0865479,1025.394287,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006585100000.0,-2.6234235026378387,70.1,0.4514311232661118,0.68027830285754,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.28598628338149,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,-0.001153489439716715
4208.0,354.4874878,1009.404175,534.0865479,1025.394287,536.8101807,874.5,381.7232666,882.9434204,422.0,1401.0,1660006585116666.5,-2.741167461612491,70.1166665,0.4515188550114331,0.68027830285754,0.6837474565107754,0.4862096920151324,0.5375110924149937,-1.2857012814988282,-1.3060682544110511,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,-0.11774395897465206
4209.0,354.2974854,1009.146973,534.0,1025.5,536.8101807,874.5,381.7232666,882.9434204,422.0,1401.0,1660006585133333.5,-2.739929256778656,70.1333335,0.4512768445906144,0.6801680648094944,0.6837474565107754,0.4862096920151324,0.5375110924149937,-1.285373677404062,-1.306202903487147,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.001238204833834633
4210.0,354.1022644,1008.897705,534.0,1025.5,536.5,874.5,381.7232666,882.9434204,422.0,1401.0,1660006585150000.0,-2.622270013198122,70.15,0.451028187119116,0.6801680648094944,0.6833523722290145,0.4862096920151324,0.5375110924149937,-1.2850561790273225,-1.306202903487147,-1.1138707353481327,-1.1246253138384716,-1.7844858778990669,0.11765924358053415
4211.0,354.1687317,1008.637878,534.0,1025.5,536.5,874.5,381.0687256,877.3848877,422.0,1401.0,1660006585166666.8,-2.622270013198122,70.16666675,0.4511128480457342,0.6801680648094944,0.6833523722290145,0.4853759881100604,0.5375110924149937,-1.2847252314097657,-1.306202903487147,-1.1138707353481327,-1.1175452830711696,-1.7844858778990669,0.0
4212.0,353.8312683,1008.362122,534.0,1025.5,536.5,874.5,381.0687256,877.3848877,422.0,1401.0,1660006585183333.5,-2.622270013198122,70.1833335,0.4506830131623595,0.6801680648094944,0.6833523722290145,0.4853759881100604,0.5375110924149937,-1.2843739946590549,-1.306202903487147,-1.1138707353481327,-1.1175452830711696,-1.7844858778990669,0.0
4213.0,353.6450195,1008.35498,534.0865479,1025.394287,536.5,874.5,381.0687256,877.3848877,422.0,1401.0,1660006585200000.0,-2.6234235026378387,70.2,0.4504457837880729,0.68027830285754,0.6833523722290145,0.4853759881100604,0.5375110924149937,-1.2843648977296187,-1.3060682544110511,-1.1138707353481327,-1.1175452830711696,-1.7844858778990669,-0.001153489439716715
4214.0,353.6378479,1008.168701,533.8417358,1025.225586,536.5,874.5,380.4982605,877.1017456,422.0,1401.5,1660006585216666.8,-2.628187883623592,70.21666675,0.4504366491564369,0.6799664800629727,0.6833523722290145,0.4846493736098575,0.5375110924149937,-1.2841276298888986,-1.305853376072659,-1.1138707353481327,-1.1171846384752462,-1.7851227393829707,-0.00476438098575338
4215.0,353.6378479,1008.168701,533.9134521,1025.394287,536.5,874.5,380.8977356,876.7120972,422.0,1402.0,1660006585233333.2,-2.6247417742414507,70.23333325,0.4504366491564369,0.6800578267614488,0.6833523722290145,0.4851581942197948,0.5375110924149937,-1.2841276298888986,-1.3060682544110511,-1.1138707353481327,-1.1166883343587966,-1.7857596008668748,0.0034461093821414046
4216.0,353.6378479,1008.168701,533.9134521,1025.394287,536.5,874.5,381.0843811,876.3966064,422.0,1402.0,1660006585250000.0,-2.6247417742414507,70.25,0.4504366491564369,0.6800578267614488,0.6833523722290145,0.4853959288799828,0.5375110924149937,-1.2841276298888986,-1.3060682544110511,-1.1138707353481327,-1.1162864864807045,-1.7857596008668748,0.0
4217.0,353.3621521,1007.831299,534.0865479,1025.394287,536.5,874.5,380.8178406,876.5465088,422.0,1402.0,1660006585266666.8,-2.6234235026378387,70.26666675,0.4500854890838487,0.68027830285754,0.6833523722290145,0.4850564301232818,0.5375110924149937,-1.283697873212114,-1.3060682544110511,-1.1138707353481327,-1.116477420610514,-1.7857596008668748,0.0013182716036119757
4218.0,353.3621521,1007.831299,533.9298096,1025.101807,536.5,874.5,380.9319763,876.2142944,422.0,1402.0,1660006585283333.2,-2.629650044666546,70.28333325,0.4500854890838487,0.6800786616848947,0.6833523722290145,0.4852018073858187,0.5375110924149937,-1.283697873212114,-1.3056957159174267,-1.1138707353481327,-1.1160542714989974,-1.7857596008668748,-0.006226542028707094
4219.0,353.3621521,1007.831299,533.9298096,1025.101807,536.5,874.5,380.9319763,876.2142944,422.0,1402.0,1660006585300000.0,-2.629650044666546,70.3,0.4500854890838487,0.6800786616848947,0.6833523722290145,0.4852018073858187,0.5375110924149937,-1.283697873212114,-1.3056957159174267,-1.1138707353481327,-1.1160542714989974,-1.7857596008668748,0.0
4220.0,353.3621521,1007.831299,533.9134521,1025.394287,536.1898193,874.5,380.9319763,876.2142944,422.0,1402.0,1660006585316666.5,-2.506994271711912,70.3166665,0.4500854890838487,0.6800578267614488,0.6829572879472536,0.4852018073858187,0.5375110924149937,-1.283697873212114,-1.3060682544110511,-1.1138707353481327,-1.1160542714989974,-1.7857596008668748,0.12265577295463403
4221.0,353.3621521,1007.831299,534.0,1025.0,536.5,874.5,380.6280823,876.003479,422.0,1402.0,1660006585333333.2,-2.6308695019016066,70.33333325,0.4500854890838487,0.6801680648094944,0.6833523722290145,0.4848147306182396,0.5375110924149937,-1.283697873212114,-1.305566042003243,-1.1138707353481327,-1.1157857510820497,-1.7857596008668748,-0.12387523018969482
4222.0,353.4186096,1007.62793,534.0,1025.0,536.5,874.5,380.6280823,876.003479,422.0,1402.0,1660006585350000.0,-2.6308695019016066,70.35,0.4501574002983037,0.6801680648094944,0.6833523722290145,0.4848147306182396,0.5375110924149937,-1.2834388374458738,-1.305566042003243,-1.1138707353481327,-1.1157857510820497,-1.7857596008668748,0.0
4223.0,353.300354,1007.443237,534.0,1025.0,536.5,874.5,380.6280823,876.003479,422.0,1402.0,1660006585366666.5,-2.6308695019016066,70.3666665,0.4500067754245118,0.6801680648094944,0.6833523722290145,0.4848147306182396,0.5375110924149937,-1.2832035897297804,-1.305566042003243,-1.1138707353481327,-1.1157857510820497,-1.7857596008668748,0.0
4224.0,353.1438599,1007.445618,534.0,1025.0,536.5,874.5,380.6280823,876.003479,422.0,1402.0,1660006585383333.5,-2.6308695019016066,70.3833335,0.4498074452950154,0.6801680648094944,0.6833523722290145,0.4848147306182396,0.5375110924149937,-1.283206622464167,-1.305566042003243,-1.1138707353481327,-1.1157857510820497,-1.7857596008668748,0.0
4225.0,353.2846375,1007.352051,534.0,1025.0,536.5,874.1898193,380.7824707,875.5754395,422.0,1402.0,1660006585400000.0,-2.6289125025659703,70.4,0.4499867569574882,0.6801680648094944,0.6833523722290145,0.4850113786692827,0.5375110924149937,-1.283087444027238,-1.305566042003243,-1.113475651066372,-1.1152405473397706,-1.7857596008668748,0.0019569993356363113
4226.0,353.1254578,1007.358398,533.9299927,1024.766724,536.5,874.0,380.8619385,875.6633301,422.0,1402.0,1660006585416666.8,-2.632189151095183,70.41666675,0.4497840061175894,0.6800788949035701,0.6833523722290145,0.485112598631344,0.5375110924149937,-1.2830955283469148,-1.3052689130042048,-1.113233873864229,-1.115352495615645,-1.7857596008668748,-0.0032766485292126113
4227.0,353.1254578,1007.358398,533.9299927,1024.766724,536.5,874.0,380.8619385,875.6633301,422.0,1402.0,1660006585433333.5,-2.632189151095183,70.4333335,0.4497840061175894,0.6800788949035701,0.6833523722290145,0.485112598631344,0.5375110924149937,-1.2830955283469148,-1.3052689130042048,-1.113233873864229,-1.115352495615645,-1.7857596008668748,0.0
4228.0,353.1254578,1007.358398,533.9299927,1024.766724,536.333313,873.666687,380.4128723,875.5341187,422.0,1402.0,1660006585450000.0,-2.5668462159804317,70.45,0.4497840061175894,0.6800788949035701,0.6831400591686795,0.4845406126983377,0.5375110924149937,-1.2830955283469148,-1.3052689130042048,-1.1128093254406597,-1.1151879160877625,-1.7857596008668748,0.0653429351147512
4229.0,353.0491333,1007.329834,533.979187,1024.336792,536.333313,873.666687,380.7869568,875.6563721,423.3404846,1401.96875,1660006585466666.8,-2.573824413478869,70.46666675,0.449686789848933,0.6801415548133655,0.6831400591686795,0.4850170927178886,0.5392184984380067,-1.2830591457240623,-1.3047212987412091,-1.1128093254406597,-1.1153436330512352,-1.7857197970241308,-0.006978197498437311
4230.0,353.2097473,1007.2547,534.0,1024.0,536.333313,873.666687,380.3259277,875.5444336,422.0,1402.0,1660006585483333.2,-2.5794171241246184,70.48333325,0.4498913675896845,0.6801680648094944,0.6831400591686795,0.4844298693643908,0.5375110924149937,-1.282963445822599,-1.304292319035435,-1.1128093254406597,-1.1152010544128033,-1.7857596008668748,-0.005592710645749399
4231.0,353.1282043,1007.227112,534.0,1024.0,536.333313,873.666687,380.5869446,875.4891357,422.0,1402.0,1660006585500000.0,-2.5794171241246184,70.5,0.4497875043977205,0.6801680648094944,0.6831400591686795,0.4847623325849068,0.5375110924149937,-1.2829283063533632,-1.304292319035435,-1.1128093254406597,-1.1151306202075015,-1.7857596008668748,0.0
4232.0,353.0,1007.0,534.0,1024.0,536.2088623,872.8800049,380.3041992,875.3041992,423.0109863,1401.988647,1660006585516666.8,-2.527615206991011,70.51666675,0.4496242076362388,0.6801680648094944,0.6829815434537296,0.4844021932748848,0.538798808885443,-1.2826390285826983,-1.304292319035435,-1.1118073103815262,-1.1148950623398657,-1.785745140290021,0.05180191713360749
4233.0,353.1408997,1007.140869,533.9298096,1023.898254,536.2088623,872.8800049,380.3041992,875.3041992,423.3404846,1401.96875,1660006585533333.2,-2.5295649923487904,70.53333325,0.449803674820286,0.6800786616848947,0.6829815434537296,0.4844021932748848,0.5392184984380067,-1.2828184566634504,-1.3041627228183523,-1.1118073103815262,-1.1148950623398657,-1.7857197970241308,-0.0019497853577794544
4234.0,353.1408997,1007.140869,533.7320557,1024.0,535.8850708,873.0,380.3795471,875.3102417,422.0,1402.0,1660006585550000.0,-2.4065073214017554,70.55,0.449803674820286,0.6798267780004912,0.6825691227833987,0.4844981656256909,0.5375110924149937,-1.2828184566634504,-1.304292319035435,-1.1119601508964203,-1.1149027588108986,-1.7857596008668748,0.12305767094703501
4235.0,353.0501709,1007.243713,533.7320557,1024.0,535.8850708,873.0,380.1380615,875.3366699,422.0,1402.0,1660006585566666.5,-2.4065073214017554,70.5666665,0.4496881114638844,0.6798267780004912,0.6825691227833987,0.4841905798705759,0.5375110924149937,-1.2829494514283517,-1.304292319035435,-1.1119601508964203,-1.1149364210162362,-1.7857596008668748,0.0
4236.0,353.1282043,1007.227112,533.7320557,1024.0,535.7814331,873.109314,380.5,875.5,422.0,1402.0,1660006585583333.2,-2.3677536637373064,70.58333325,0.4497875043977205,0.6798267780004912,0.6824371170645779,0.4846515892509599,0.5375110924149937,-1.2829283063533632,-1.304292319035435,-1.1120993866489235,-1.115144458315941,-1.7857596008668748,0.03875365766444894
4237.0,353.0501709,1007.243713,533.7320557,1024.0,535.7814331,873.109314,380.2130432,875.3436279,422.0,1402.0,1660006585600000.0,-2.3677536637373064,70.6,0.4496881114638844,0.6798267780004912,0.6824371170645779,0.4842860857840312,0.5375110924149937,-1.2829494514283517,-1.304292319035435,-1.1120993866489235,-1.1149452835806464,-1.7857596008668748,0.0
4238.0,353.0491333,1007.329834,533.5499878,1023.929993,535.7106934,872.8364868,380.2130432,875.3436279,424.1297913,1402.092163,1660006585616666.5,-2.341261567733048,70.6166665,0.449686789848933,0.6795948739345606,0.682347014283952,0.4842860857840312,0.5402238565104415,-1.2830591457240623,-1.3042031495116275,-1.1117518803780408,-1.1149452835806464,-1.785876990996757,0.026492096004258503
4239.0,353.0491333,1007.329834,533.2911987,1023.78595,535.7106934,872.8364868,380.2130432,875.3436279,423.6549072,1402.103638,1660006585633333.5,-2.344386133803733,70.6333335,0.449686789848933,0.6792652483140722,0.682347014283952,0.4842860857840312,0.5396189857252246,-1.2830591457240623,-1.3040196786341756,-1.1117518803780408,-1.1149452835806464,-1.7858916069678126,-0.0031245660706851197
4240.0,353.0491333,1007.329834,533.0,1023.5,535.5856934,872.7761841,380.1646729,875.8353271,423.5653992,1402.057251,1660006585650000.0,-2.3019003178588915,70.65,0.449686789848933,0.6788943418416864,0.682187798912976,0.4842244754219615,0.539504977329822,-1.2830591457240623,-1.303655457551531,-1.11167507144403,-1.115571572144939,-1.7858325227805047,0.042485815944841576
4241.0,353.0491333,1007.329834,533.0,1023.5,535.5,872.5,380.1646729,875.8353271,423.5653992,1402.057251,1660006585666666.8,-2.2675965764945114,70.66666675,0.449686789848933,0.6788943418416864,0.6820786492612064,0.4842244754219615,0.539504977329822,-1.2830591457240623,-1.303655457551531,-1.111323289412517,-1.115571572144939,-1.7858325227805047,0.03430374136438008
4242.0,353.0491333,1007.329834,533.0,1023.5,535.5,872.5,380.1646729,875.8353271,423.5653992,1402.057251,1660006585683333.5,-2.2675965764945114,70.6833335,0.449686789848933,0.6788943418416864,0.6820786492612064,0.4842244754219615,0.539504977329822,-1.2830591457240623,-1.303655457551531,-1.111323289412517,-1.115571572144939,-1.7858325227805047,0.0
