Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),Seconds,vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1660782352251943,-0.5869840543221181,0.0729381246662086,0.5700160219729913,36.844259,-1.935019874580126,0.1146278296440143,-0.4616563228843646,-0.05381653445408278,0.6150610041803437,-0.2383519196192443
1660782352267955,-0.4986037994964523,0.09076066224154999,0.5147173266193636,36.860271,-1.843092942717043,0.1237116699064315,-0.5691900538748723,-0.04784486272311365,0.6158645957091244,-0.2403353066931578
1660782352283968,-0.4184023804074157,0.0569466697184708,0.4715037766079195,36.876284,-1.739884750922487,0.1311485662465273,-0.6653579358535231,-0.040944245933204,0.6138946509980033,-0.2404129281126056
1660782352299980,-0.3235523002975511,-0.0088502327000838,0.4256046387426568,36.892296,-1.628253531040029,0.1361681420528967,-0.7492111946365099,-0.0332370952715448,0.6092658569929293,-0.2386007994685203
1660782352315992,-0.2345616845960174,-0.0299687190051116,0.3412527656977184,36.908308,-1.511204215025391,0.1383518335052009,-0.8201573862067589,-0.0248601465068253,0.6021235767575703,-0.2349575874450022
1660782352332004,-0.1497215228503852,-0.0543831540398258,0.3064621957732507,36.92432,-1.391656374822544,0.1375401340332212,-0.8780204762447906,-0.0159571506809329,0.5926391963917048,-0.2295799953204648
1660782352348016,-0.0374151216906994,-0.0982070649271382,0.3139085984588385,36.940332,-1.272223565705672,0.1337480180024268,-0.923016866739761,-0.006672649631771039,0.5810034786767855,-0.2226016712344929
1660782352364029,0.0393682764934766,-0.1290913252460517,0.2887617303730829,36.956345,-1.155070306593109,0.1270680172165393,-0.9556695196413471,0.002852551630952719,0.5674208399829851,-0.2141853752003141
1660782352380041,0.1187151903562977,-0.1697413595788508,0.2571450370031281,36.972357,-1.041861300776797,0.1175672117325981,-0.9767096181489612,0.01248379101100079,0.5521039248361714,-0.2045134890634148
1660782352396053,0.1875638971541926,-0.1819485770962079,0.2207675288014039,36.988369,-0.9338013822978771,0.1052404072293296,-0.9869980527113359,0.02209321068535327,0.5352696659772888,-0.1937859932696996
1660782352412065,0.2632486457618066,-0.1857328145265886,0.1599755855649656,37.004381,-0.8317317865698859,0.09005821093476066,-0.9874827414556817,0.03155994319962713,0.5171378775017508,-0.1822186631827015
1660782352428077,0.3145189593347064,-0.2575112535286488,0.103822384985122,37.020393,-0.7362259311808896,0.07207233033930074,-0.9792043797045373,0.04077121330642065,0.4979297560636842,-0.1700327348837079
1660782352444090,0.3926451514457927,-0.2663004501411459,0.0800183108262757,37.036406,-0.6476463180210135,0.05151599623172237,-0.963315983654989,0.04962496722442476,0.4778649722605736,-0.1574437384906257
1660782352460102,0.4329289692530711,-0.2619058518348973,0.036682688639658,37.052418,-0.5661529464633049,0.02887796271241428,-0.9410583848263344,0.05803369172348372,0.4571599806348745,-0.1446584168059264
1660782352476114,0.4843213550011445,-0.320744640268559,0.0256961928740366,37.06843,-0.4916937991373501,0.004950741310208055,-0.9136850861427508,0.06592868311169707,0.4360281601339162,-0.1318732850585427
1660782352492126,0.5985809109636069,-0.4235294117647057,0.0066529335469596,37.084442,-0.4239895109209373,-0.01919543317358779,-0.8823009281749962,0.07326352619968808,0.4146793767060952,-0.1192666829090935
1660782352508138,0.6624246585793854,-0.3834897383077744,-0.1033340962844282,37.100454,-0.3625224592655481,-0.04235935169667174,-0.8476159606484249,0.08001474875424519,0.3933199277771005,-0.1069898332907846
1660782352524150,0.6347142748149848,-0.2095368886854354,-0.1078507667658503,37.116466,-0.3066531852802583,-0.06337776282385559,-0.8098629240063424,0.0861789767234722,0.3721554353184264,-0.09516553046508264
1660782352540163,0.6399633783474483,-0.2172274357213703,-0.06268406195162909,37.132479,-0.255886926339666,-0.08119423160327741,-0.7689723042791256,0.09176881432825948,0.3513945066274624,-0.08389366996945702
1660782352556152,0.7011215381094074,-0.3331960021362632,-0.0448615243762873,37.148468,-0.210044973844775,-0.09490708269489016,-0.7246263832128846,0.0968088330810928,0.3312500814109899,-0.07325786809460844
1660782352572164,0.8253910124361026,-0.3148851758602276,-0.09161516746776539,37.16448,-0.1692347633581449,-0.1038931634436105,-0.6760917338431436,0.1013299185846745,0.3119397001467791,-0.06333053450497877
