Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1658795763504546,-0.0791638056000612,-0.5028763256275273,0.8881361104753189,-0.007239166105736192,-0.006743102239437013,0.00115244459504075,0.001891365072481671,0.0009403259113069983,-0.6456856471199484,-0.007239477941743355,-0.00674310642302548,0.001152364339888579,0.00189136075893843,0.000940336211073568,-0.6456856309446767
1658795763520545,-0.08038452735179691,-0.4987258716716259,0.8896009765774018,-0.007311609141751814,-0.006614255751163767,0.00133163219690165,0.001950169891970587,0.0009641454860826286,-0.6459955468266471,-0.00731193095400113,-0.006614260038174689,0.001331550032265849,0.001950165531195104,0.0009641558582145936,-0.6459955301062741
1658795763536543,-0.08355840390630975,-0.5056839856565194,0.9019302662699324,-0.007381576365965296,-0.006528999191949635,0.001460458839443493,0.002010355613655073,0.0009901527194739294,-0.6463019967343338,-0.007381908229471726,-0.006529003581531708,0.001460374781768866,0.002010351209585765,0.0009901631551872514,-0.6463019794846709
1658795763552520,-0.0858777752346076,-0.5080033569848172,0.8953383688105596,-0.007451213606325621,-0.006498902762353717,0.001535408703084338,0.002071635026016785,0.001017503614895312,-0.64660485516613,-0.007451555595535501,-0.00649890725363056,0.001535322769022507,0.002071630582508996,0.001017514105567106,-0.6466048374029781
1658795763568519,-0.08136110475318548,-0.5086137178606851,0.8900892652780961,-0.007519893725391422,-0.006537587011184399,0.001556159432049147,0.002133561908068021,0.001045564149766805,-0.646903992667295,-0.007520245914175589,-0.00653759160325473,0.001556071638457652,0.002133557428894593,0.001045574686934905,-0.6469039744064394
1658795763584517,-0.08282597085526833,-0.508369573510338,0.8864271000228889,-0.007586272774319461,-0.006652873240170089,0.001529802501055551,0.002195514529443109,0.001072864874538196,-0.6471992640930098,-0.0075866352359664,-0.006652877932107893,0.001529712864996933,0.002195510018294965,0.001072875449900687,-0.6471992453502153
1658795763600515,-0.07953002212558191,-0.5076371404592965,0.8915541313801789,-0.007650731815846701,-0.006829189398049025,0.001478175158345197,0.002256809203838081,0.001097567032929425,-0.6474905167196409,-0.00765110462305572,-0.006829194188903716,0.001478083697086068,0.002256804664324817,0.001097577638344178,-0.6474904975106477
1658795763616514,-0.08148317692835905,-0.5097123674372472,0.8942397192339975,-0.007717047356172169,-0.007025069000885131,0.001433539452839466,0.00231694101876386,0.00111927696905621,-0.6477776312630076,-0.007717430581046604,-0.007025073889681707,0.001433446183849566,0.002316936454414329,0.001119287596540384,-0.6477776116035259
1658795763632512,-0.0800183108262762,-0.5070267795834287,0.8927748531319146,-0.007792604699244833,-0.007195772333423384,0.00141985327792306,0.002375777388597293,0.001139140403719516,-0.6480605779342804,-0.007792998413285281,-0.007195777319162593,0.001419758218874281,0.002375772802860207,0.001139151045449048,-0.6480605578399858
1658795763648511,-0.08050659952697048,-0.5050736247806515,0.8891126878767075,-0.007887119577765779,-0.007318675811199198,0.001439427676517943,0.002433547305341983,0.001158233457464277,-0.6483394639764506,-0.007887523851863379,-0.007318680892857712,0.001439330845283341,0.002433542701586516,0.001158244105773339,-0.6483394434629796
