Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds
300.0,436.3333435,956.666687,513.3518677,1124.740723,398.597229,849.125,542.5856934,878.7761841,446.0,768.0,1660612334595003.2,38.78143428805017,4.98333325
301.0,436.2339172,956.6724854,513.1843262,1125.184326,399.3333435,848.666687,542.6539917,878.7384033,446.24823,767.4680786,1660612334611670.0,38.57671293301952,5.0
302.0,436.5857239,955.5142822,513.2128296,1125.10437,399.8199158,847.7203369,542.9047852,878.5142822,447.0,767.0,1660612334628336.8,38.27170039465794,5.01666675
303.0,437.2270508,954.6763306,512.6871948,1125.030762,400.3621521,847.1687012,543.5870972,878.3106079,448.222229,766.3418579,1660612334645003.2,37.743216207687574,5.03333325
304.0,437.1476746,954.2827148,512.6871948,1125.030762,400.5,846.5,543.8624268,878.6772461,448.3900757,765.8581543,1660612334661670.0,37.466686060011575,5.05
305.0,437.9166565,953.5357056,512.8153076,1125.396362,400.9086609,845.9086914,544.2615967,877.6539917,449.1372681,765.0,1660612334678336.5,37.23959906042061,5.0666665
306.0,437.8523254,952.7172852,512.4615479,1125.538452,402.3333435,844.666687,544.5,878.0,449.7583313,764.5,1660612334695003.2,36.8336901696021,5.08333325
307.0,437.8523254,952.7172852,512.1983032,1125.282715,402.4205017,844.3743286,544.5750122,877.5374756,450.6089783,763.7435913,1660612334711670.0,36.49275728487811,5.1
308.0,438.3333435,950.666687,512.1843262,1125.184326,402.3621521,843.1687012,544.9047852,877.5142822,451.0,762.5,1660612334728336.5,36.05269136333503,5.1166665
309.0,438.5,950.7011719,511.7948608,1125.172119,402.5,842.2598267,545.3549805,877.3549805,451.8627319,762.0,1660612334745003.5,35.67694714909592,5.1333335
310.0,438.3549805,949.3549805,511.7948608,1125.172119,403.0270386,840.8153076,545.5,877.0,452.5,761.5,1660612334761670.0,35.43264038284678,5.15
311.0,438.3470459,948.4291992,511.4695435,1125.168457,403.3008118,840.166687,545.4857178,876.9047852,454.0990906,760.3603516,1660612334778336.8,34.6962415283576,5.16666675
312.0,437.7288818,947.6088867,511.1843262,1125.184326,403.8776245,838.5654297,545.6029663,877.1274414,454.0990906,760.3603516,1660612334795003.5,34.64041408716438,5.1833335
313.0,437.8312683,946.6378784,511.1843262,1125.184326,404.3236694,837.7729492,545.6029663,877.1274414,456.0,758.5,1660612334811670.0,33.6214652444657,5.2
314.0,437.7288818,945.6088867,511.1843262,1125.184326,404.5,836.5,545.8870239,876.8870239,457.0370483,757.6370239,1660612334828336.8,33.1350203757025,5.21666675
315.0,437.8312683,944.6378784,511.1843262,1125.184326,404.5,834.7990112,545.8300781,877.1699219,457.7886047,756.7886353,1660612334845003.2,32.65377510325176,5.23333325
316.0,437.6776428,943.4212646,510.8509827,1125.403931,404.7359314,833.7056274,545.8870239,876.8870239,459.0,756.0,1660612334861670.0,32.15274124164299,5.25
317.0,437.0760803,941.5108643,510.4292297,1125.347046,405.3621521,831.8312988,545.8870239,876.8870239,460.2113953,754.2113647,1660612334878336.8,31.376331848616417,5.26666675
318.0,437.2731018,940.1887817,510.2597961,1124.5,406.0,830.5,545.7953491,876.8479614,461.7000122,754.0,1660612334895003.2,30.872734133749706,5.28333325
319.0,436.68927,939.1129761,509.7056274,1124.735962,406.5,828.5,545.7953491,876.8479614,462.5,752.5,1660612334911670.0,30.29564682424702,5.3
320.0,436.5857239,937.5142822,509.7056274,1124.735962,406.5,826.5,545.7160645,876.7160645,463.8641968,751.3086548,1660612334928336.5,29.63754888795773,5.3166665
321.0,435.8353271,935.7269287,509.603363,1124.742676,406.4142761,824.7761841,545.3928833,876.2738037,464.8809509,750.1190186,1660612334945003.2,29.16151948826319,5.33333325
322.0,435.4430847,934.5853882,509.3518372,1124.740723,407.6286926,822.7384033,545.7126465,876.7126465,466.0,749.1372681,1660612334961670.0,28.50503724053888,5.35
323.0,435.0,933.0,509.0,1124.5979,407.9186096,820.8139648,545.7126465,876.7126465,467.3666687,748.3666382,1660612334978336.5,27.907802017689054,5.3666665
324.0,434.5871277,932.0227051,507.7897339,1125.133301,407.9186096,820.8139648,545.7126465,876.7126465,468.6013184,746.3986816,1660612334995003.5,27.12103474846281,5.3833335
325.0,434.3333435,930.333313,507.5,1125.0,408.3236694,817.7729492,545.8641968,876.6913452,469.7000122,746.0,1660612335011670.0,26.682903509432915,5.4
326.0,434.6772461,928.8624268,507.7897339,1125.133301,408.8977356,816.1022949,545.8641968,876.6913452,471.0,744.5,1660612335028336.8,25.97443353850683,5.41666675
327.0,434.0,927.5,507.2720947,1125.374146,409.6140442,814.0921021,545.8641968,876.6913452,472.3768005,744.0,1660612335045003.5,25.42881703863761,5.4333335
328.0,434.3970642,925.9313965,506.8300781,1124.830078,409.6140442,814.0921021,545.8641968,876.6913452,474.0,742.6231689,1660612335061670.0,24.64268659540157,5.45
329.0,434.5,924.5,506.0,1125.0,410.4142761,810.7761841,545.7126465,875.7126465,474.9545593,742.1136475,1660612335078336.8,24.391058627292757,5.46666675
330.0,433.5912781,923.5119019,505.7897339,1125.133301,410.8153076,809.3964233,545.53125,875.625,476.8692932,740.6013184,1660612335095003.2,23.503771983402846,5.48333325
331.0,433.5912781,921.5119019,505.5,1125.0,411.4191284,807.5808716,545.53125,875.625,477.7000122,740.0,1660612335111670.0,23.12100507024771,5.5
332.0,433.3699036,920.4146118,505.3963928,1124.815308,412.3005371,806.0327759,545.3485107,875.6514893,479.0,738.5,1660612335128336.8,22.434215010054732,5.51666675
333.0,433.586853,918.7417603,504.4413147,1125.070435,412.4142761,804.2238159,545.3485107,875.6514893,480.5,738.0,1660612335145003.2,21.84376835302032,5.53333325
334.0,433.0,917.527771,503.894165,1125.105835,413.0,803.3905029,545.2113647,875.7886353,481.6581116,736.777771,1660612335161670.0,21.24146657888524,5.55
335.0,432.5810852,916.0270386,503.6095276,1125.0,413.3954773,801.7683716,545.1358032,875.3086548,483.0,736.6231689,1660612335178336.5,20.824251098669812,5.5666665
336.0,432.4864807,914.9053955,503.4545593,1125.2323,414.5,800.5,545.0,875.5,483.8771973,736.4736938,1660612335195003.2,20.477724380645576,5.58333325
337.0,431.6821594,913.5,503.1029358,1125.029419,414.5,798.5,545.1358032,875.3086548,485.0,734.5,1660612335211670.0,19.81635078607022,5.6
338.0,431.7099609,912.8874512,502.1547546,1125.089233,415.1646729,797.5421753,545.0,875.666687,486.24823,734.4680786,1660612335228336.5,19.340465363728065,5.6166665
339.0,431.8771973,911.2175293,501.8869934,1125.282471,416.1626892,796.0238037,543.8641968,875.6913452,487.2380981,733.6762085,1660612335245003.5,18.911533011574022,5.6333335
340.0,431.6776428,910.4212646,501.4545593,1125.075806,416.5,794.5,543.7126465,875.7126465,488.620697,732.3793335,1660612335261670.0,18.254558612836423,5.65
341.0,431.8177795,908.8844604,500.1282043,1125.480713,416.6763306,793.2270508,543.6581421,875.222229,489.5,732.5,1660612335278336.8,18.02120820613366,5.66666675
342.0,432.1022644,908.1022949,500.0,1125.752441,417.7210999,792.3129272,543.9545288,875.1136475,490.9074097,731.0370483,1660612335295003.5,17.341272522501132,5.6833335
343.0,431.7489624,906.7243042,499.5,1125.5,418.3333435,790.666687,543.3485107,875.6514893,492.2592468,730.5925903,1660612335311670.0,16.766585832167788,5.7
344.0,432.2615967,905.3713379,499.0,1125.5,418.4142761,789.5428467,543.0,875.5,492.8300781,730.1699219,1660612335328336.8,16.5375042210524,5.71666675
345.0,432.3549805,904.3549805,498.7160645,1125.716064,418.5,788.2598267,543.1358032,875.3086548,494.31073,729.8530884,1660612335345003.2,15.993535341635637,5.73333325
346.0,432.3227539,902.8624268,497.8225098,1125.619019,419.9642944,786.6071167,542.3030396,875.3030396,495.0,728.6231689,1660612335361670.0,15.623869116763087,5.75
347.0,432.2615967,901.3713379,497.3911133,1125.728882,420.1846924,785.3964233,541.6969604,875.6969604,496.8639526,728.7210693,1660612335378336.8,14.94554725788872,5.76666675
348.0,431.842926,900.4406128,496.8291626,1125.800049,420.2787781,784.2788086,541.6581421,875.222229,497.5,728.5,1660612335395003.2,14.74012189585298,5.78333325
349.0,431.9081726,898.9693604,496.0,1125.5,420.5,782.5,541.3603516,875.6396484,498.6089783,728.0,1660612335411670.0,14.256168463033042,5.8
350.0,431.6976013,898.1821289,495.8205261,1125.914551,420.31073,781.9208984,541.3237915,875.3237915,499.7698364,726.6349487,1660612335428336.5,13.730791451932719,5.8166665
351.0,431.8178406,896.5465088,495.8084412,1125.662842,420.9251709,780.7822876,540.854187,875.53125,500.3910217,726.2564087,1660612335445003.2,13.46137771538301,5.83333325
352.0,431.3106079,895.4129028,495.415802,1125.577271,420.9251709,780.7822876,540.854187,875.53125,501.6396484,726.6396484,1660612335461670.0,13.050223385652274,5.85
353.0,430.9523926,894.4285889,494.9498291,1125.756226,422.4205017,777.6256714,539.7126465,875.7126465,502.5,726.5,1660612335478336.5,12.727097893299575,5.8666665
354.0,431.2437744,892.8557129,494.0270386,1125.581055,422.5,776.5,539.5,876.0,503.625,725.9249878,1660612335495003.5,12.249395831807638,5.8833335
355.0,430.9067993,891.8208008,493.8312683,1125.637817,423.3518372,774.597229,539.1358032,875.6913452,504.75177,724.75177,1660612335511670.0,11.772040285509519,5.9
356.0,430.5735168,890.8725586,493.722229,1125.571411,423.0,773.5,539.1358032,875.3086548,506.1307068,724.3986816,1660612335528336.8,11.273141654269418,5.91666675
357.0,430.5,889.3178101,493.0,1125.752441,423.0,773.5,539.1358032,875.3086548,506.8364868,724.7106934,1660612335545003.5,11.041454982431171,5.9333335
358.0,430.6666565,888.666687,492.8101807,1125.5,424.3470459,771.3470459,538.3485107,875.1136475,507.5,724.5,1660612335561670.0,10.805697515259029,5.95
359.0,430.5,887.5,492.3333435,1125.666626,424.2893066,770.1635132,537.8156128,875.1843872,508.5,724.5,1660612335578336.8,10.440191263511897,5.96666675
360.0,430.6772461,886.8624268,491.8312683,1125.637817,424.8364868,768.7106934,538.1709595,874.9060059,509.4400024,723.3200073,1660612335595003.2,10.028511957737221,5.98333325
361.0,430.5,885.5,491.6821594,1125.5,425.8624268,768.3227539,537.6071167,875.0,510.75177,722.75177,1660612335611670.0,9.512079442059177,6.0
362.0,429.8523254,884.7172852,491.5,1125.5,426.5,766.5,537.0,875.3768311,511.7698364,722.6349487,1660612335628336.8,9.1167333368704,6.01666675
363.0,429.5,883.6538696,491.0,1125.5,426.3986816,766.1307373,537.0370483,875.2839355,512.8692627,722.6013184,1660612335645003.2,8.717755557080594,6.03333325
364.0,429.4087219,882.5119019,490.4142761,1125.223755,427.4338684,764.7248535,536.5166626,875.5999756,514.0,722.6231689,1660612335661670.0,8.291723275327033,6.05
365.0,429.5375061,881.4249878,490.0310974,1125.702271,428.6994629,764.0327759,536.0,875.5,514.5,722.5,1660612335678336.5,8.110896627113037,6.0666665
366.0,429.8177795,880.8844604,489.5,1125.333374,429.0,763.1025391,535.7106934,875.8364868,515.2359009,722.3128052,1660612335695003.2,7.816226756458298,6.08333325
367.0,429.4705811,879.9313965,489.0,1125.5,429.0,762.6231689,535.5,876.0,516.7011719,722.5,1660612335711670.0,7.280297262006297,6.1
368.0,429.5,879.5232544,488.157074,1125.628296,430.5,761.7531128,535.0748291,876.1360474,517.1977539,722.4632568,1660612335728336.5,7.091969865786159,6.1166665
369.0,430.0,879.0,487.9166565,1125.730103,430.5,760.5,534.7886353,876.2113647,518.5,722.5,1660612335745003.5,6.6119049617709384,6.1333335
370.0,430.4868469,878.7368164,487.5,1125.5,431.5,760.5,534.53125,876.854187,518.8364868,722.2893066,1660612335761670.0,6.454122262716248,6.15
371.0,431.3179932,877.6053467,487.3259277,1125.325928,432.3333435,759.666687,534.3947144,876.4736938,520.2788086,722.2788086,1660612335778336.8,5.939124253390841,6.16666675
372.0,431.5,877.0,486.4292297,1125.347046,432.8989868,758.8989868,533.8863525,876.3485107,520.8364868,722.2893066,1660612335795003.5,5.740158146471039,6.1833335
373.0,431.7099609,876.8874512,486.0843811,1125.396606,433.5857239,758.4571533,533.8863525,876.3485107,522.1635132,722.2893066,1660612335811670.0,5.249799728807268,6.2
374.0,432.4285583,875.722229,485.8312683,1125.637817,434.3333435,757.666687,534.0991211,876.6396484,522.8364868,722.2893066,1660612335828336.8,4.990966773496478,6.21666675
375.0,432.5,875.1898193,485.5,1125.5,435.1025696,757.0,533.6060791,876.6060791,523.3798218,721.8449707,1660612335845003.2,4.781524411954266,6.23333325
376.0,432.5,874.2598267,485.1843262,1125.184326,435.5,756.5,533.6349487,876.4761963,524.7210693,720.8639526,1660612335861670.0,4.269622534624729,6.25
377.0,432.5810852,874.0270386,484.6763306,1125.227051,436.1846924,755.9729614,533.2380981,876.6190186,524.8692627,720.6013184,1660612335878336.8,4.20813714972205,6.26666675
378.0,432.5750122,873.4625244,484.6666565,1125.333374,436.6666565,755.333313,533.0748291,876.1360474,526.4898071,720.8639526,1660612335895003.2,3.6305894406125754,6.28333325
379.0,432.0,872.9187012,484.5,1125.5,436.7212219,754.7211914,533.1166382,876.333313,526.6231689,721.0,1660612335911670.0,3.5788170923200773,6.3
380.0,431.9431763,871.9431763,484.0,1125.752441,438.0,754.4020996,533.0888672,876.5999756,528.2468872,720.5,1660612335928336.5,2.9699771074088814,6.3166665
381.0,432.3059387,871.0684814,483.8312683,1125.637817,438.5,753.5,533.0888672,876.5999756,529.1136475,720.6514893,1660612335945003.2,2.6535075296907897,6.33333325
382.0,432.0501709,870.2437134,483.5,1125.5,439.2270508,752.6763306,533.0,876.0,529.3418579,720.777771,1660612335961670.0,2.5811860556364508,6.35
383.0,431.8333435,870.0238037,483.3904724,1126.0,440.2238159,752.5856934,532.6274414,876.2156982,530.0,720.6231689,1660612335978336.5,2.3356511344887987,6.3666665
384.0,431.5,869.5,483.5,1126.5,440.8300781,751.8300781,532.2893066,876.1635132,530.8364868,720.2893066,1660612335995003.5,2.0286797035745883,6.3833335
385.0,431.5068359,868.9086914,483.277771,1126.428589,441.8692932,750.6013184,532.0,876.0,532.1635132,720.2893066,1660612336011670.0,1.5440048361484848,6.4
386.0,431.5,868.7011719,483.125,1126.402832,442.3484802,750.6514893,532.0,876.0,532.5,720.5,1660612336028336.8,1.4199414601896287,6.41666675
387.0,431.3232422,868.1514893,482.620697,1126.379272,442.8395081,750.6234741,532.0,876.0,532.9642944,720.6071167,1660612336045003.5,1.2486258073680834,6.4333335
388.0,431.1851807,867.2169189,482.3743591,1126.579468,442.5,749.5,531.8533325,875.8533325,533.9642944,720.6071167,1660612336061670.0,0.8814264728411538,6.45
389.0,431.0,866.890686,482.0270386,1126.581055,442.7761841,749.4143066,531.8533325,875.8533325,534.1635132,720.2893066,1660612336078336.8,0.8096583590960738,6.46666675
390.0,431.2102661,866.8666382,482.3743591,1126.579468,443.5,748.8201904,531.7619019,876.3237915,534.5,720.5,1660612336095003.2,0.6827255460896235,6.48333325
391.0,431.5,866.7011719,481.5909119,1126.488647,444.3236694,749.2270508,531.375,876.46875,535.1136475,720.6514893,1660612336111670.0,0.4571808683676156,6.5
392.0,431.8079224,866.1977539,481.1223755,1126.43457,444.3236694,749.2270508,531.375,876.46875,535.4761963,720.6349487,1660612336128336.8,0.3241118863713391,6.51666675
393.0,432.5,865.7583618,481.277771,1126.571411,444.2893066,748.1635132,531.5238037,876.1190186,536.109314,720.5847168,1660612336145003.2,0.09166027403741339,6.53333325
394.0,432.5,865.5,481.0,1126.5,444.597229,747.875,531.2301636,876.3650513,536.5,720.5,1660612336161670.0,-0.04967610523381748,6.55
395.0,432.2185669,865.1420898,481.0,1126.5,444.8201904,747.5,531.375,876.46875,536.8300781,720.8300781,1660612336178336.5,-0.17571385837599193,6.5666665
396.0,432.3227539,864.8624268,481.0,1126.5,445.0270386,746.8153076,531.5,876.5,537.4761963,720.6349487,1660612336195003.2,-0.41093707024906145,6.58333325
397.0,432.3227539,864.8624268,480.6666565,1126.666626,446.0327759,746.6994629,531.3418579,875.777771,537.4761963,720.6349487,1660612336211670.0,-0.41200472183053594,6.6
398.0,432.5454407,864.9242554,480.5,1126.5,445.7530823,746.5,530.6396484,876.6396484,537.6396484,720.3603516,1660612336228336.5,-0.4620067510835173,6.6166665
399.0,432.3661194,864.7759399,481.0,1126.5,445.8907166,746.4152832,530.5238037,876.1190186,537.5,720.5,1660612336245003.5,-0.41386047883548627,6.6333335
400.0,432.3059387,864.3059082,480.5,1126.5,445.8907166,746.4152832,530.3485107,876.6514893,538.2468872,720.5,1660612336261670.0,-0.6850930377243631,6.65
401.0,432.4090881,864.0302734,480.5,1126.5,446.0,746.4020996,530.1699219,876.8300781,538.2738037,720.6071167,1660612336278336.8,-0.6952986623789862,6.66666675
402.0,432.4090881,864.0302734,480.5,1126.5,446.1547546,746.0892944,530.0,877.0,538.2738037,720.6071167,1660612336295003.5,-0.6937454986124785,6.6833335
403.0,432.4090881,864.0302734,480.5,1126.5,446.3333435,745.666687,529.7886353,877.2113647,538.3768311,721.0,1660612336311670.0,-0.7372799694821264,6.7
404.0,432.6333313,863.6333618,480.5,1126.5,446.3236694,745.7729492,529.5,877.5,538.3768311,721.0,1660612336328336.8,-0.7348152391045565,6.71666675
405.0,432.6333313,863.6333618,480.5,1126.5,446.3333435,745.666687,529.5,877.5,538.3768311,721.0,1660612336345003.2,-0.7348152391045565,6.73333325
406.0,432.6234436,863.4074097,480.5,1126.5,446.6940613,745.5296631,529.0,877.5,538.5,721.0,1660612336361670.0,-0.7777343455239323,6.75
407.0,432.6089783,863.2948608,480.5,1126.5,446.6940613,745.5296631,529.1372681,878.0,538.5,721.0,1660612336378336.8,-0.7759087872506767,6.76666675
408.0,432.6772461,863.1375732,480.5,1126.5,446.5384521,745.3846436,528.9060059,878.1709595,538.3768311,721.0,1660612336395003.2,-0.7294289319468,6.78333325
409.0,432.3928528,863.3095093,480.4142761,1126.223755,445.597229,745.3518677,528.6514893,877.8863525,538.5,721.0,1660612336411670.0,-0.7744799386551166,6.8
410.0,432.1029358,862.9705811,480.4142761,1126.223755,445.894165,745.105835,528.8639526,878.4898071,538.5,721.5,1660612336428336.5,-0.7836139637976481,6.8166665
411.0,431.7099609,862.8874512,480.4142761,1126.223755,445.5166626,744.5999756,528.4833374,878.4000244,538.5,721.5,1660612336445003.2,-0.7829489650336021,6.83333325
412.0,431.7099609,862.8874512,480.6378479,1125.831299,445.7530823,744.5,527.333313,879.0,538.5,722.0,1660612336461670.0,-0.7895777509310467,6.85
413.0,431.3904724,863.0,480.6378479,1125.831299,445.4338684,744.7248535,527.0,878.9333496,538.5,722.0,1660612336478336.5,-0.7893001808497743,6.8666665
414.0,430.9729614,862.5810547,480.7172852,1125.852295,445.4338684,744.7248535,526.8198242,879.0270386,538.1635132,722.2893066,1660612336495003.5,-0.67398986189348,6.8833335
415.0,430.9729614,862.5810547,480.7172852,1125.852295,445.4338684,744.7248535,526.8198242,879.0270386,538.5,722.0,1660612336511670.0,-0.7885100843103079,6.9
416.0,430.344635,862.3164063,480.5688782,1125.391113,445.6256409,744.4205322,526.8364868,878.7106934,538.7106934,722.1635132,1660612336528336.8,-0.8712049796680239,6.91666675
417.0,430.1977539,861.7401123,480.5688782,1125.391113,445.6666565,744.333313,526.6206665,878.6206665,538.7106934,722.1635132,1660612336545003.5,-0.8713626528595981,6.9333335
418.0,430.1257935,861.5974731,480.5,1125.0,446.1846924,743.9729614,526.5134888,879.0946045,538.5,722.5,1660612336561670.0,-0.8014918677586538,6.95
419.0,430.4090881,860.9697266,480.5,1125.0,446.6088867,743.5689087,526.5134888,879.0946045,538.5,722.5,1660612336578336.8,-0.8014918677586538,6.96666675
420.0,430.2046814,861.0818481,480.4142761,1125.223755,446.8800049,743.2088623,526.1813965,879.0588379,538.8300781,722.8300781,1660612336595003.2,-0.9311862854666413,6.98333325
421.0,430.4833374,860.5999756,480.3333435,1125.333374,447.0823059,743.0822754,526.1813965,879.0588379,539.2416382,722.5,1660612336611670.0,-1.0710795083657856,7.0
422.0,430.6338806,860.9398804,480.3333435,1125.333374,447.2796936,743.1800537,526.1813965,879.0588379,539.3629761,722.5111084,1660612336628336.8,-1.115515666923239,7.01666675
423.0,430.7929382,860.7677002,480.3333435,1125.333374,447.603363,742.7426147,526.1375732,879.3227539,539.6396484,722.3603516,1660612336645003.2,-1.209271599715735,7.03333325
424.0,431.1476746,860.7172852,479.7635803,1124.988403,448.1022644,743.0568237,526.1375732,879.3227539,540.1360474,722.5101929,1660612336661670.0,-1.3939354774387698,7.05
425.0,430.9318237,860.2537842,479.7635803,1124.988403,448.3008118,743.0,526.1375732,879.3227539,540.3793335,722.3793335,1660612336678336.5,-1.4778084778912064,7.0666665
426.0,430.8930054,860.3045044,479.7635803,1124.988403,448.5810852,742.9729614,526.1375732,879.3227539,540.3793335,722.3793335,1660612336695003.2,-1.4778084778912064,7.08333325
427.0,430.8930054,860.3045044,479.7635803,1124.988403,448.9767456,742.8720703,526.109314,879.4152832,540.5,722.5,1660612336711670.0,-1.524567429802817,7.1
428.0,430.9729614,860.5810547,479.7635803,1124.988403,448.5,743.0,526.2839355,879.7160645,540.5,722.5,1660612336728336.5,-1.5219472108127943,7.1166665
429.0,430.9729614,860.5810547,479.8717957,1124.838867,449.0823059,743.0822754,526.5847168,879.8251343,540.8364868,722.7106934,1660612336745003.5,-1.64981778185575,7.1333335
430.0,430.9729614,860.5810547,479.8717957,1124.838867,449.0823059,743.0822754,526.5847168,879.8251343,541.4761963,722.6349487,1660612336761670.0,-1.878520766181299,7.15
431.0,430.3223572,860.7545776,479.8717957,1124.838867,449.3059387,742.876709,527.125,879.597229,542.0,722.5,1660612336778336.8,-2.066974178918844,7.16666675
432.0,430.2916565,860.7249756,479.8717957,1124.838867,449.2148132,743.4111328,527.333313,879.666687,541.8364868,722.7106934,1660612336795003.5,-2.0144212664783923,7.1833335
433.0,430.277771,860.5714111,479.8717957,1124.838867,449.6465759,743.730896,527.333313,879.666687,541.5925903,722.7407227,1660612336811670.0,-1.9271175845878847,7.2
434.0,430.1086121,860.6928711,480.3549805,1124.900391,449.6465759,743.730896,527.1635132,879.2893066,542.0,723.0,1660612336828336.8,-2.0882534261260326,7.21666675
435.0,430.277771,860.5714111,480.3377686,1124.991089,449.6465759,743.730896,527.1635132,879.2893066,542.1699219,723.1699219,1660612336845003.2,-2.155917213097731,7.23333325
436.0,430.9487305,860.9359131,480.5,1125.0,449.5708923,743.9425049,527.5,879.7160645,542.2254639,723.6568604,1660612336861670.0,-2.1870653720243887,7.25
437.0,431.1822205,860.8844604,480.5,1125.0,449.8484802,744.0995483,527.7106934,879.8364868,542.2254639,723.6568604,1660612336878336.8,-2.1852498130939493,7.26666675
438.0,431.2831116,860.9086914,480.5,1125.0,450.3236694,743.7729492,528.0,879.5,542.2254639,723.6568604,1660612336895003.2,-2.1897738486472975,7.28333325
439.0,431.3904724,861.0,480.5,1125.189819,450.1333313,743.7897339,528.0,879.5,542.305542,722.9666748,1660612336911670.0,-2.195973001769268,7.3
440.0,431.8041687,860.9749756,480.5,1125.189819,450.1872253,744.1324463,528.1699219,879.1699219,542.402771,722.875,1660612336928336.5,-2.2330746754894597,7.3166665
441.0,431.5068359,861.0913086,481.0843811,1125.396606,450.1690674,744.4251099,528.2738037,879.3928833,542.402771,722.875,1660612336945003.2,-2.230035031148638,7.33333325
442.0,431.9224854,861.1589355,481.1363525,1125.068237,450.2827148,744.1477051,528.1635132,879.2893066,542.402771,722.875,1660612336961670.0,-2.2313751787010823,7.35
443.0,432.1983032,861.2827148,481.1843262,1125.184326,450.2827148,744.1477051,528.0,879.5,542.402771,722.875,1660612336978336.5,-2.228205103211583,7.3666665
444.0,432.1360474,860.9251709,481.0,1125.0,450.2827148,744.1477051,528.0,879.5,542.7988281,722.8505859,1660612336995003.5,-2.3710041864222813,7.3833335
445.0,432.4898071,861.1360474,481.7106934,1125.163574,450.2827148,744.1477051,528.0,879.5,542.5794678,722.6256714,1660612337011670.0,-2.2838908933263022,7.4
446.0,432.7106934,861.1635132,481.3928528,1125.0,450.2827148,744.1477051,528.0,879.5,542.1635132,722.2893066,1660612337028336.8,-2.122256054070411,7.41666675
447.0,432.8452454,861.2738037,481.6772461,1125.894165,450.2827148,744.1477051,528.0,879.5,542.2202148,722.4464111,1660612337045003.5,-2.147896187549095,7.4333335
448.0,432.8452454,861.2738037,481.6772461,1125.894165,450.2827148,744.1477051,528.0,879.5,542.1635132,722.2893066,1660612337061670.0,-2.122256054070411,7.45
449.0,433.3232422,861.3081055,482.1418457,1125.609985,450.2827148,744.1477051,528.0,879.5,542.0718994,722.3398438,1660612337078336.8,-2.0907703529711834,7.46666675
450.0,433.3541565,861.8291626,482.2893066,1125.836426,450.2827148,744.1477051,528.0,879.5,542.1635132,722.2893066,1660612337095003.2,-2.122256054070411,7.48333325
451.0,433.3699036,861.7479858,482.2893066,1125.836426,450.2827148,744.1477051,528.0,879.5,542.1635132,722.2893066,1660612337111670.0,-2.122256054070411,7.5
452.0,433.4430847,862.4146118,482.2893066,1125.836426,450.2827148,744.1477051,528.0,879.5,542.1635132,722.2893066,1660612337128336.8,-2.122256054070411,7.51666675
453.0,433.4041748,862.4874878,482.5,1126.0,450.2827148,744.1477051,528.0,879.5,541.8863525,722.0454712,1660612337145003.2,-2.0142650366730623,7.53333325
454.0,433.5912781,862.5119019,482.5,1126.0,450.2827148,744.1477051,528.0,879.5,541.8863525,722.0454712,1660612337161670.0,-2.0142650366730623,7.55
455.0,434.1000061,862.68573,482.7106934,1126.163574,450.2827148,744.1477051,528.0,879.5,542.0718994,722.3398438,1660612337178336.5,-2.0907703529711834,7.5666665
456.0,434.1288757,862.7288818,482.5,1126.0,450.2827148,744.1477051,528.0,879.5,541.8863525,722.0454712,1660612337195003.2,-2.0142650366730623,7.58333325
457.0,434.1288757,862.7288818,482.5,1126.0,450.2827148,744.1477051,528.0,879.5,542.0718994,722.3398438,1660612337211670.0,-2.0907703529711834,7.6
458.0,434.1288757,862.7288818,482.8850708,1126.0,450.2827148,744.1477051,528.0,879.5,541.8863525,722.0454712,1660612337228336.5,-2.0142650366730623,7.6166665
459.0,434.0,862.6260376,482.6772461,1125.862427,450.2827148,744.1477051,528.0,879.5,542.0,722.5,1660612337245003.5,-2.0699310003879408,7.6333335
460.0,434.1288757,862.7288818,482.6601257,1125.928101,450.2827148,744.1477051,528.0,879.5,542.1635132,722.2893066,1660612337261670.0,-2.122256054070411,7.65
461.0,434.0,862.7863159,482.5,1126.0,450.2827148,744.1477051,528.0,879.5,542.1635132,722.2893066,1660612337278336.8,-2.122256054070411,7.66666675
462.0,434.0,862.7863159,482.5,1126.0,450.2827148,744.1477051,528.0,879.5,542.5,722.5,1660612337295003.5,-2.2509105486487977,7.6833335
463.0,434.0,862.7863159,482.5,1126.0,531.3086548,879.1358032,530.0,1446.5,542.5,722.5,1660612337311670.0,-0.49066150926075813,7.7
464.0,434.3431396,862.9264526,482.6601257,1125.928101,531.3086548,879.1358032,530.0,1446.5,542.5,722.5,1660612337328336.8,-0.49066150926075813,7.71666675
465.0,434.2916565,862.7249756,482.6601257,1125.928101,531.3086548,879.1358032,530.0,1446.5,542.6256714,722.4205322,1660612337345003.2,-0.5004942504634066,7.73333325
466.0,434.6150208,862.9061279,482.5,1126.0,531.3086548,879.1358032,530.0,1446.5,542.9642944,722.6071167,1660612337361670.0,-0.5275451602325929,7.75
467.0,435.1687317,862.6378784,482.6601257,1125.928101,531.3086548,879.1358032,530.0,1446.5,543.111084,722.4833374,1660612337378336.8,-0.5389823649066804,7.76666675
